,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,url,stage
121,869596645499047938,,,2017-05-30 16:49:31 +0000,Iphone,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,12,10,Scout,3139,15914,https://t.co/DsA2hwXAJo,doggo 
122,869227993411051520,,,2017-05-29 16:24:37 +0000,Iphone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,13,10,Gizmo,3798,20355,https://t.co/IoR3n1fiiQ,
123,868880397819494401,,,2017-05-28 17:23:24 +0000,Iphone,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,14,10,Walter,14547,65433,https://t.co/r28jFx9uyF,
125,868622495443632128,,,2017-05-28 00:18:35 +0000,Iphone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,13,10,None,5405,26764,https://t.co/yeaH8Ej5eM,
126,868552278524837888,,,2017-05-27 19:39:34 +0000,Iphone,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",12,10,Cooper,2106,10116,https://t.co/7RyeXTYLNi,
127,867900495410671616,,,2017-05-26 00:29:37 +0000,Iphone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",12,10,None,4203,24155,https://t.co/JMhDNv5wXZ,
128,867774946302451713,,,2017-05-25 16:10:44 +0000,Iphone,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,13,10,Harold,7385,33961,https://t.co/ZYg3NZGICa,
129,867421006826221569,,,2017-05-24 16:44:18 +0000,Iphone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,12,10,Shikha,2526,16105,https://t.co/XZlZKd73go,puppo
131,867051520902168576,,,2017-05-23 16:16:06 +0000,Iphone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",13,10,None,7929,32231,https://t.co/M5Rz0R8SIQ,
133,866720684873056260,,,2017-05-22 18:21:28 +0000,Iphone,He was providing for his family 13/10 how dare you https://t.co/Q8mVwWN3f4,13,10,None,4858,20090,https://t.co/Q8mVwWN3f4,
134,866686824827068416,,,2017-05-22 16:06:55 +0000,Iphone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,12,10,Lili,3521,19349,https://t.co/9b9J46E86Z,puppo
135,866450705531457537,,,2017-05-22 00:28:40 +0000,Iphone,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",13,10,Jamesy,35607,122406,https://t.co/wk7TfysWHr,pupper
136,866334964761202691,,,2017-05-21 16:48:45 +0000,Iphone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,12,10,Coco,14606,52670,https://t.co/W86h5dgR6c,
138,865718153858494464,,,2017-05-19 23:57:46 +0000,Iphone,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",13,10,Boomer,5679,25681,https://t.co/pozUoHLkGg,
139,865359393868664832,,,2017-05-19 00:12:11 +0000,Iphone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,13,10,Sammy,5060,26558,https://t.co/g20EmqK7vc,
140,865006731092295680,,,2017-05-18 00:50:50 +0000,Iphone,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,13,10,Nelly,7777,28098,https://t.co/LbkG5CiM7o,
141,864873206498414592,,,2017-05-17 16:00:15 +0000,Iphone,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,14,10,None,8821,32410,https://t.co/wr3xsjeCIR,
142,864279568663928832,,,2017-05-16 00:41:21 +0000,Iphone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,12,10,Meatball,3081,14685,https://t.co/S2HdmFFPck,
143,864197398364647424,,,2017-05-15 19:14:50 +0000,Iphone,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,13,10,Paisley,9068,30303,https://t.co/cPq9fYvkzr,
144,863907417377173506,,,2017-05-15 00:02:33 +0000,Iphone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,13,10,Albus,4207,20727,https://t.co/ht47njyZ64,
145,863553081350529029,,,2017-05-14 00:34:33 +0000,Iphone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,13,10,Neptune,4241,15380,https://t.co/tordvmaaop,
147,863432100342583297,,,2017-05-13 16:33:49 +0000,Iphone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,12,10,Belle,5347,23957,https://t.co/fGQUzR8w3H,
148,863427515083354112,8.634256455687741e+17,77596200.0,2017-05-13 16:15:35 +0000,Iphone,"@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10",12,10,None,99,2280,12/10,
149,863079547188785154,6.671521640794235e+17,4196983835.0,2017-05-12 17:12:53 +0000,Iphone,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",14,10,None,1119,8824,https://t.co/lVU5GyNFen,
150,863062471531167744,,,2017-05-12 16:05:02 +0000,Iphone,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",13,10,Quinn,2493,8579,https://t.co/EsOB4rLEKt,
151,862831371563274240,,,2017-05-12 00:46:44 +0000,Iphone,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",13,10,Zooey,5171,19298,https://t.co/ixOFQ1tfqE,
152,862722525377298433,,,2017-05-11 17:34:13 +0000,Iphone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",11,10,Dave,3586,17189,https://t.co/Eme9Uar6v2,
153,862457590147678208,,,2017-05-11 00:01:27 +0000,Iphone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",13,10,Jersey,5045,20704,https://t.co/jvSNASweNb,
154,862096992088072192,,,2017-05-10 00:08:34 +0000,Iphone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,13,10,None,23725,75137,https://t.co/nvZyyrp0kd,
156,861383897657036800,,,2017-05-08 00:54:59 +0000,Iphone,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,13,10,Hobbes,10905,36375,https://t.co/QFRlbZw4Z1,
157,861288531465048066,,,2017-05-07 18:36:02 +0000,Iphone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,13,10,None,4239,17332,https://t.co/SqKJPwbQ2g,
158,861005113778896900,,,2017-05-06 23:49:50 +0000,Iphone,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,12,10,Burt,3880,16863,https://t.co/jH6EN9cEn6,
161,860563773140209665,,,2017-05-05 18:36:06 +0000,Iphone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",13,10,Lorenzo,2204,7581,https://t.co/oDIQ1KkdPt,
162,860524505164394496,,,2017-05-05 16:00:04 +0000,Iphone,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,13,10,Carl,5393,23858,https://t.co/C2zHcNIu4I,
163,860276583193509888,,,2017-05-04 23:34:55 +0000,Iphone,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,12,10,Jordy,3552,18489,https://t.co/xJo6S2sfsN,
164,860184849394610176,,,2017-05-04 17:30:24 +0000,Iphone,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",14,10,None,5963,16862,https://t.co/upRYxG4KbG,
166,859924526012018688,,,2017-05-04 00:15:58 +0000,Iphone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,12,10,Milky,4189,19755,https://t.co/g8vpXFzw29,
167,859851578198683649,,,2017-05-03 19:26:06 +0000,Iphone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,13,10,Trooper,3592,15575,https://t.co/BqSttrTuIl,
168,859607811541651456,,,2017-05-03 03:17:27 +0000,Iphone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,13,10,None,1612,18805,https://t.co/BArWupFAn0,puppo
169,859196978902773760,,,2017-05-02 00:04:57 +0000,Iphone,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,12,10,quite,30970,91038,https://t.co/g2nSyGenG9,
170,859074603037188101,,,2017-05-01 15:58:40 +0000,Iphone,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,13,10,None,13946,34308,https://t.co/gEsymGTXCT,
172,858843525470990336,,,2017-05-01 00:40:27 +0000,Iphone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,13,10,None,3565,15733,https://t.co/cUeDMlHJbq,puppo
173,858471635011153920,,,2017-04-30 00:02:42 +0000,Iphone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,13,10,Sophie,4977,21778,https://t.co/8jOC4zhNxy,
174,858107933456039936,,,2017-04-28 23:57:28 +0000,Iphone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,12,10,Wyatt,2999,15934,https://t.co/QXA4sCXSDF,
175,857989990357356544,,,2017-04-28 16:08:49 +0000,Iphone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,12,10,Rosie,2655,16344,https://t.co/sOl7cFaP5X,
176,857746408056729600,,,2017-04-28 00:00:54 +0000,Iphone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,13,10,Thor,10947,34774,https://t.co/7IFn3rkJai,
177,857393404942143489,,,2017-04-27 00:38:11 +0000,Iphone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",13,10,None,1690,6003,https://t.co/JdNE5oqYEV,
178,857263160327368704,,,2017-04-26 16:00:39 +0000,Iphone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,13,10,Oscar,4658,20315,https://t.co/e3U4NReleC,
179,857214891891077121,8.571566780553421e+17,180670967.0,2017-04-26 12:48:51 +0000,Iphone,@Marc_IRL pixelated af 12/10,12,10,None,18,232,12/10,
181,857029823797047296,,,2017-04-26 00:33:27 +0000,Iphone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,12,10,Zeke,4130,19249,https://t.co/uMH5CLjXJu,
183,856543823941562368,,,2017-04-24 16:22:16 +0000,Iphone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,12,10,Callie,2972,16536,https://t.co/Bh9DtLhIBO,
184,856526610513747968,8.55818117272019e+17,4196983835.0,2017-04-24 15:13:52 +0000,Iphone,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",14,10,None,1942,12044,https://t.co/p1hBHCmWnA,
186,856288084350160898,8.562860041095537e+17,279280991.0,2017-04-23 23:26:03 +0000,Iphone,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,14,10,None,17,527,14/10,
187,856282028240666624,,,2017-04-23 23:01:59 +0000,Iphone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",14,10,Cermet,6531,28213,https://t.co/GUefqUmZv8,
188,855862651834028034,8.558615844633518e+17,194351775.0,2017-04-22 19:15:32 +0000,Iphone,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,420,10,None,28,352,research,
189,855860136149123072,8.558585356070011e+17,13615722.0,2017-04-22 19:05:32 +0000,Iphone,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",666,10,None,1065,5134,666/10,
190,855857698524602368,,,2017-04-22 18:55:51 +0000,Iphone,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",13,10,None,2188,12074,https://t.co/sb73bV5Y7S,
191,855851453814013952,,,2017-04-22 18:31:02 +0000,Iphone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,13,10,None,18318,46281,https://t.co/cMhq16isel,puppo
192,855818117272018944,,,2017-04-22 16:18:34 +0000,Iphone,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,13,10,None,5621,27121,https://t.co/5BEjzT2Tth,
193,855459453768019968,,,2017-04-21 16:33:22 +0000,Iphone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",12,10,quite,8515,30539,https://t.co/Xc7uj1C64x,
196,854732716440526848,,,2017-04-19 16:25:34 +0000,Iphone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12,10,Marlee,6353,23353,https://t.co/nJztIEON5s,
197,854482394044301312,,,2017-04-18 23:50:52 +0000,Iphone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13,10,Arya,7150,30005,https://t.co/AL4Ahm1Rm5,
198,854365224396361728,,,2017-04-18 16:05:17 +0000,Iphone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13,10,Einstein,4881,19355,https://t.co/mdaQhhfpv6,
199,854120357044912130,,,2017-04-17 23:52:16 +0000,Iphone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,14,10,None,7809,32736,https://t.co/oBL7LEJEzR,pupper
200,854010172552949760,,,2017-04-17 16:34:26 +0000,Iphone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",11,10,None,3291,16605,https://t.co/TXdT3tmuYk,floofer
201,853760880890318849,,,2017-04-17 00:03:50 +0000,Iphone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12,10,Alice,6059,29325,https://t.co/yT4vw8y77x,
202,853639147608842240,,,2017-04-16 16:00:07 +0000,Iphone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,13,10,None,10595,35781,https://t.co/wiQZIsaWUe,
203,853299958564483072,,,2017-04-15 17:32:18 +0000,Iphone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,13,10,Rumpole,3736,15948,https://t.co/EX9Z3EXlVP,
205,852912242202992640,,,2017-04-14 15:51:39 +0000,Iphone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",12,10,Benny,1925,9311,https://t.co/7gx2LksT3U,
206,852672615818899456,,,2017-04-13 23:59:28 +0000,Iphone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,12,10,Aspen,2261,15346,https://t.co/VlyBzOXHEW,
207,852553447878664193,,,2017-04-13 16:05:56 +0000,Iphone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,13,10,Jarod,3690,16848,https://t.co/ArnxkyD2kC,
208,852311364735569921,,,2017-04-13 00:03:59 +0000,Iphone,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,13,10,Wiggles,10375,34094,https://t.co/2d370P0OEg,
209,852226086759018497,,,2017-04-12 18:25:07 +0000,Web Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",14,10,General,7136,20599,https://t.co/NP5JW8LnmW,
